wconfid,pctid,x,y,z,mag
1,30,0.961,0.008,-0.137,0.970749195
1,30,1.016,-0.004,-0.125,1.023668403
1,30,0.98,-0.02,-0.125,0.988142196
1,30,0.98,0.023,-0.125,0.988207468
1,30,1,0.031,-0.121,1.007770807
1,30,1,0.07,-0.176,1.017779937
1,30,1.117,0.02,-0.195,1.134069663
1,30,1.023,-0.098,-0.133,1.03625383
1,30,0.977,0.008,-0.145,0.98773377
1,30,0.98,-0.039,-0.109,0.986814066
1,30,0.98,-0.082,-0.105,0.989014156
1,30,0.98,-0.008,-0.137,0.989562024
1,30,1.023,0.043,-0.129,1.031997578
1,30,1.012,-0.074,-0.187,1.031789223
1,30,0.957,-0.023,-0.137,0.967029989
1,30,1.027,0,-0.137,1.036097486
1,30,0.953,0.047,-0.121,0.961799875
1,30,1.012,-0.016,-0.098,1.016859872
1,30,1.008,-0.074,-0.113,1.017009833
1,30,0.98,0.102,-0.129,0.993702672
1,30,0.992,0.039,-0.109,0.998732196
1,30,1.004,0,-0.168,1.017958742
1,30,1.016,-0.004,-0.148,1.026730734
1,30,0.996,-0.094,-0.125,1.00820484
1,30,0.984,0.008,-0.137,0.993523528
1,30,0.984,-0.063,-0.113,0.992468639
1,30,0.996,-0.09,-0.117,1.006878841
1,30,1.023,0.078,-0.121,1.033079861
1,30,1,0.023,-0.105,1.005760409
1,30,0.988,0.066,-0.16,1.003045363
1,30,1.02,0.008,-0.113,1.026271407
1,30,1.18,-0.035,-0.168,1.1924131
1,30,0.984,0.07,-0.141,0.996512418
1,30,0.977,-0.066,-0.113,0.985725114
1,30,0.992,0.023,-0.129,1.00061681
1,30,1.004,-0.035,-0.125,1.012356657
1,30,0.992,-0.023,-0.105,0.997806594
1,30,1,-0.043,-0.168,1.01492512
1,30,1.004,-0.02,-0.129,1.012450986
1,30,1.031,0.016,-0.133,1.039666293
1,30,0.98,0.008,-0.133,0.989016178
1,30,1.016,-0.055,-0.109,1.023309337
1,30,0.98,-0.043,-0.121,0.988377458
1,30,1.023,0.043,-0.117,1.030566349
1,30,1.004,0.051,-0.105,1.010763078
1,30,1,0.039,-0.168,1.014763519
1,30,1.008,-0.016,-0.121,1.015362497
1,30,1.008,0.02,-0.125,1.015917812
1,30,0.961,0.012,-0.148,0.972403723
1,30,0.996,-0.039,-0.109,1.002705341
1,30,1.004,-0.008,-0.117,1.0108259
1,30,0.977,-0.016,-0.137,0.986688401
1,30,1.008,0.039,-0.105,1.014204121
1,30,0.996,-0.09,-0.156,1.012152162
1,30,0.992,-0.023,-0.133,1.00114035
1,30,1.027,-0.008,-0.133,1.035607068
1,30,1.004,-0.023,-0.137,1.013564995
1,30,0.973,0.07,-0.129,0.984007114
1,30,0.941,0.086,-0.035,0.94556967
1,30,0.965,-0.012,-0.137,0.974750224
1,30,1.008,-0.008,-0.105,1.01348557
1,30,1.043,0.008,-0.137,1.051989544
1,30,0.973,-0.02,-0.125,0.981200285
1,30,0.992,-0.086,-0.152,1.007255678
1,30,0.992,0.035,-0.137,1.002026946
1,30,0.945,0.031,-0.125,0.953735288
1,30,1.004,0.02,-0.113,1.010536986
1,30,0.988,0.074,-0.125,0.99862155
1,30,1.012,0.012,-0.102,1.017198112
1,30,0.984,-0.109,-0.137,0.99945285
1,30,0.988,0.023,-0.137,0.997718397
1,30,1.004,-0.004,-0.113,1.01034697
1,30,0.98,0.109,-0.141,0.99607329
1,30,1.027,-0.02,-0.125,1.034772439
1,30,0.996,0.027,-0.117,1.003211842
1,30,0.965,0.105,-0.129,0.979229799
1,30,0.98,-0.031,-0.102,0.985781416
1,30,0.988,-0.066,-0.145,1.00076221
1,30,0.977,0.113,-0.148,0.994586346
1,30,0.984,-0.074,-0.109,0.992780439
1,30,1.02,0.012,-0.137,1.029229323
1,30,0.996,-0.047,-0.133,1.005939362
1,30,0.977,-0.016,-0.121,0.984594333
1,30,0.996,0.035,-0.121,1.003933265
1,30,1,-0.023,-0.113,1.006627041
1,30,0.98,-0.109,-0.125,0.993934605
1,30,0.996,0.031,-0.137,1.005855854
1,30,1.012,-0.074,-0.141,1.024451561
1,30,0.984,-0.066,-0.145,0.996813423
1,30,0.988,0.035,-0.141,0.998624053
1,30,1.012,0.016,-0.125,1.01981616
1,30,1.02,0.098,-0.105,1.030062619
1,30,1.004,0.012,-0.094,1.008462196
1,30,0.992,-0.082,-0.129,1.003707627
1,30,0.977,0,-0.152,0.988753255
1,30,0.996,-0.035,-0.113,1.003000499
1,30,1.016,-0.043,-0.137,1.026096487
1,30,0.98,-0.031,-0.145,0.991153873
1,30,1.016,0.059,-0.109,1.02353212
1,30,0.992,-0.02,-0.121,0.9995524
1,30,0.977,-0.02,-0.117,0.984183926
1,30,1.012,-0.023,-0.117,1.019000491
1,30,1.004,-0.023,-0.105,1.00973759
1,30,0.984,0.098,-0.148,0.999881993
1,30,1.02,0.039,-0.133,1.029373596
1,30,0.969,-0.012,-0.133,0.978158474
1,30,1.035,0.016,-0.145,1.045230118
1,30,0.984,-0.059,-0.117,0.992686255
1,30,0.945,0.023,-0.113,0.952009979
1,30,0.992,0.004,-0.105,0.997549498
1,30,0.988,0.066,-0.164,1.003691188
1,30,1.016,-0.055,-0.133,1.026143265
1,30,1,-0.082,-0.133,1.012132896
1,30,1.043,0.063,-0.145,1.054913741
1,30,0.996,0.012,-0.121,1.003394738
1,30,0.977,-0.051,-0.121,0.985784459
1,30,0.953,0.008,-0.117,0.960188523
1,30,0.98,-0.039,-0.109,0.986814066
1,30,0.961,-0.063,-0.137,0.972758449
1,30,0.977,-0.047,-0.145,0.988818993
1,30,1.031,-0.004,-0.133,1.039550865
1,30,0.996,-0.047,-0.141,1.007028301
1,30,0.973,0.148,-0.133,0.993137453
1,30,1.008,0.004,-0.129,1.016228813
1,30,0.969,0.109,-0.117,0.982105391
1,30,1.004,0.004,-0.102,1.009175901
1,30,0.957,-0.004,-0.141,0.967339651
1,30,0.992,0.086,-0.152,1.007255678
1,30,0.988,-0.082,-0.137,1.000818165
1,30,1,0.027,-0.148,1.011253183
1,30,0.992,-0.023,-0.125,1.000108994
1,30,1,-0.07,-0.117,1.009251703
1,30,1.008,0.051,-0.121,1.016516601
1,30,0.984,-0.063,-0.121,0.993411294
1,30,0.984,-0.094,-0.145,0.999058056
1,30,1.008,0.059,-0.133,1.018446857
1,30,1.031,-0.047,-0.141,1.041657813
1,30,1.008,-0.07,-0.145,1.020778624
1,30,0.992,0.109,-0.133,1.006793921
1,30,1.008,-0.027,-0.129,1.016579559
1,30,0.996,-0.063,-0.117,1.004825358
1,30,0.988,0.027,-0.148,0.999388313
1,30,1,0.02,-0.117,1.007019861
1,30,0.992,0.109,-0.137,1.007330135
1,30,0.996,0.004,-0.133,1.004848745
1,30,1,-0.027,-0.156,1.012454937
1,30,0.949,-0.02,-0.121,0.956891843
1,30,1.004,0.012,-0.113,1.010410313
1,30,1.004,0,-0.121,1.011265049
1,30,1,-0.004,-0.129,1.008294104
1,30,0.996,-0.051,-0.105,1.002817032
1,30,0.977,-0.004,-0.129,0.985487697
1,30,0.961,-0.059,-0.148,0.974118063
1,30,1.027,0.012,-0.105,1.032423363
1,30,0.977,0.063,-0.141,0.989130426
1,30,1.012,0.023,-0.129,1.020447941
1,30,0.996,0.078,-0.117,1.005877229
1,30,0.984,-0.035,-0.105,0.990205029
1,30,0.973,-0.113,-0.102,0.984836027
1,30,1.004,0.082,-0.145,1.017725405
1,30,1.031,-0.023,-0.133,1.039797576
1,30,0.996,-0.063,-0.121,1.005298961
1,30,0.984,0.129,-0.137,1.001831323
1,30,1.004,-0.008,-0.113,1.010370724
1,30,0.992,-0.055,-0.102,0.998745713
1,30,0.977,0.059,-0.129,0.987244144
1,30,0.992,-0.035,-0.113,0.999028528
1,30,1.016,-0.043,-0.133,1.025570085
1,30,0.977,0.113,-0.16,0.996442673
1,30,1.027,-0.012,-0.113,1.033267632
1,30,0.992,0.008,-0.121,0.99938431
1,30,0.973,-0.043,-0.129,0.982455597
1,30,0.98,0.043,-0.094,0.985436452
1,30,0.965,0.043,-0.141,0.976194141
1,30,1.012,0.016,-0.086,1.015773597
1,30,1.016,0.051,-0.133,1.025936645
1,30,1.023,-0.059,-0.168,1.03838047
1,30,1,-0.055,-0.137,1.010838266
1,30,0.98,0.086,-0.125,0.991675854
1,30,0.984,-0.027,-0.121,0.991779209
1,30,0.984,-0.082,-0.121,0.994796964
1,30,0.973,0.047,-0.133,0.983171908
1,30,1.031,-0.07,-0.148,1.0439181
1,30,0.992,-0.07,-0.129,1.002798584
1,30,0.969,0.102,-0.141,0.98450292
1,30,1.012,-0.012,-0.125,1.019761247
1,30,0.984,-0.023,-0.129,0.992686255
1,30,0.988,0.102,-0.141,1.00320935
1,30,0.977,0.02,-0.102,0.982513613
1,30,0.957,0.066,-0.121,0.966874346
1,30,1.008,-0.004,-0.078,1.011021266
1,30,1.008,-0.055,-0.117,1.016256857
1,30,0.961,0.086,-0.152,0.976739986
1,30,1.035,0.016,-0.113,1.041273259
1,30,1.004,0.063,-0.133,1.014728535
1,30,1.012,-0.043,-0.125,1.020596884
1,30,0.988,-0.082,-0.117,0.998277016
1,30,0.977,0.031,-0.125,0.985451673
1,30,0.977,0.023,-0.094,0.981781035
1,30,0.98,0.102,-0.137,0.994772838
1,30,1.047,0,-0.125,1.054435394
1,30,1.004,-0.027,-0.137,1.013663652
1,30,0.961,-0.027,-0.133,0.970535419
1,30,1.008,-0.004,-0.117,1.014775345
1,30,1.012,-0.016,-0.113,1.018414945
1,30,0.953,0.07,-0.137,0.965338283
1,30,0.973,0.023,-0.09,0.977424166
1,30,1.004,-0.008,-0.125,1.01178308
1,30,0.996,-0.051,-0.141,1.007222915
1,30,1.031,0.023,-0.117,1.037872343
1,30,0.977,0.031,-0.129,0.985967038
1,30,1.027,0.012,-0.129,1.035139604
1,30,1,0.063,-0.129,1.010252444
1,30,1,-0.035,-0.098,1.00539992
1,30,0.973,0.023,-0.105,0.978919302
1,30,0.953,0,-0.137,0.962796967
1,30,0.965,-0.004,-0.113,0.97160177
1,30,1.004,-0.039,-0.133,1.013521583
1,30,0.965,0.012,-0.137,0.974750224
1,30,1.039,-0.016,-0.094,1.043366187
1,30,1.004,-0.07,-0.133,1.015187175
1,30,0.977,-0.035,-0.121,0.985086291
1,30,0.98,-0.035,-0.117,0.98757987
1,30,0.992,-0.039,-0.109,0.998732196
1,30,0.992,0.109,-0.141,1.007881938
1,30,1.047,0,-0.117,1.053516967
1,30,0.992,-0.023,-0.121,0.999616927
1,30,0.984,-0.035,-0.141,0.994666778
1,30,0.98,0.039,-0.148,0.991879529
1,30,1,0.051,-0.148,1.012178344
1,30,1,0.07,-0.113,1.008795817
1,30,0.973,0.031,-0.129,0.982003564
1,30,1.004,-0.051,-0.133,1.014054239
1,30,0.984,-0.035,-0.117,0.991549293
1,30,1.016,0.078,-0.133,1.027632716
1,30,1.016,-0.055,-0.141,1.027210787
1,30,0.992,-0.094,-0.129,1.004759175
1,30,1.004,0.043,-0.129,1.013166324
1,30,1.016,-0.055,-0.141,1.027210787
1,30,0.977,-0.07,-0.129,0.98796255
1,30,1.004,0.09,-0.145,1.018401198
1,30,0.984,-0.02,-0.121,0.991613332
1,30,0.996,-0.059,-0.129,1.006050695
1,30,0.98,0.102,-0.137,0.994772838
1,30,0.996,-0.008,-0.117,1.002880352
1,30,0.984,-0.059,-0.117,0.992686255
1,30,0.965,0.082,-0.105,0.974152965
1,30,0.984,-0.016,-0.125,0.992036794
1,30,1.02,-0.047,-0.137,1.030232013
1,30,0.992,0.105,-0.148,1.008460708
1,30,1,-0.02,-0.117,1.007019861
1,30,1,-0.012,-0.133,1.008877099
1,30,0.969,0.109,-0.125,0.983090535
1,30,0.969,-0.055,-0.105,0.976222823
1,30,0.969,-0.066,-0.121,0.978753289
1,30,0.98,0.105,-0.145,0.996217848
1,30,0.984,-0.066,-0.121,0.993606059
1,30,1.004,0.016,-0.145,1.014542754
1,30,0.973,-0.031,-0.125,0.981486118
1,30,0.984,-0.051,-0.113,0.991779209
1,30,1,0.02,-0.129,1.008484507
1,30,0.973,-0.059,-0.113,0.981314934
1,30,0.945,-0.117,-0.086,0.956091
1,30,1.004,0.035,-0.129,1.012858332
1,30,1.016,-0.059,-0.137,1.026891426
1,30,0.992,-0.055,-0.137,1.002924723
1,30,1,0.07,-0.137,1.011765289
1,30,1.004,-0.035,-0.121,1.011870545
1,30,0.988,-0.086,-0.121,0.999090086
1,30,0.977,0.035,-0.125,0.985585613
1,30,0.977,-0.082,-0.105,0.986041581
1,30,1,-0.082,-0.129,1.011615045
1,30,1,0.09,-0.145,1.014457983
1,30,1.004,0,-0.121,1.011265049
1,30,1,0.125,-0.121,1.015020197
1,30,1,-0.004,-0.113,1.006372198
1,30,1.016,-0.016,-0.105,1.021536588
1,30,0.961,0.074,-0.121,0.971410315
1,30,0.992,-0.016,-0.078,0.995190434
1,30,1.008,-0.031,-0.113,1.014787663
1,30,0.969,0.098,-0.141,0.98409654
1,30,1.039,0.016,-0.113,1.045249253
1,30,0.969,0.012,-0.125,0.977102861
1,30,1.016,0.016,-0.129,1.0242817
1,30,1,0.055,-0.125,1.009281923
1,30,1.008,-0.047,-0.117,1.015855305
1,30,0.992,0.063,-0.098,0.998817801
1,30,0.953,0.012,-0.133,0.962310761
1,30,0.996,0.012,-0.113,1.002461471
1,30,1.004,0.082,-0.145,1.017725405
1,30,1.008,0.012,-0.113,1.014385035
1,30,1.016,0.086,-0.141,1.029336194
1,30,1.023,0.031,-0.117,1.030135428
1,30,1.027,-0.008,-0.145,1.037216467
1,30,1.004,-0.043,-0.121,1.012178838
1,30,0.984,0.012,-0.121,0.991484241
1,30,1.012,0.043,-0.129,1.021094511
1,30,1.055,0.008,-0.102,1.059949527
1,30,1.023,0.074,-0.121,1.032785554
1,30,1.023,-0.047,-0.152,1.035298025
1,30,1.008,0.027,-0.113,1.014673346
1,30,1.02,-0.031,-0.109,1.026275791
1,30,1.043,0.016,-0.184,1.059226605
1,30,0.98,-0.008,-0.129,0.988486216
1,30,0.953,-0.012,-0.145,0.96404253
1,30,1.047,-0.023,-0.137,1.056175648
1,30,1.004,0.023,-0.102,1.009430037
1,30,0.98,-0.004,-0.133,0.988991911
1,30,1.012,0.012,-0.113,1.018359956
1,30,1.004,-0.027,-0.117,1.011154785
1,30,1.016,0,-0.187,1.033065826
1,30,1.016,-0.043,-0.141,1.026638203
1,30,1.008,-0.008,-0.125,1.01575243
1,30,0.977,0.012,-0.125,0.985037055
1,30,0.996,-0.051,-0.109,1.003243739
1,30,0.961,0.016,-0.145,0.972009259
1,30,1.023,0.047,-0.129,1.032171982
1,30,0.98,0.059,-0.105,0.987373283
1,30,1.008,0,-0.148,1.018807146
1,30,0.969,0,-0.105,0.974672253
1,30,1.02,-0.023,-0.156,1.032116757
1,30,0.957,0,-0.121,0.964619096
1,30,0.992,0.109,-0.121,1.005279066
1,30,1.016,-0.012,-0.09,1.020049018
1,30,1.016,-0.035,-0.121,1.023778296
1,30,1.016,0.004,-0.137,1.025202907
1,30,1.055,0.035,-0.148,1.065905249
1,30,1.02,-0.031,-0.137,1.029626146
1,30,0.973,-0.055,-0.16,0.987600122
1,30,1.004,-0.008,-0.133,1.012802547
1,30,0.996,-0.016,-0.137,1.005505346
1,30,0.98,0.047,-0.141,0.991206336
1,30,0.996,-0.051,-0.113,1.003686206
1,30,1,0.047,-0.121,1.008389806
1,30,0.957,-0.004,-0.164,0.970958804
1,30,0.973,0.012,-0.141,0.983236492
1,30,0.953,0.078,-0.156,0.968828674
1,30,0.98,0.023,-0.117,0.987227431
1,30,1.004,0.063,-0.125,1.013711004
1,30,0.988,-0.051,-0.102,0.994559702
1,30,1,-0.07,-0.113,1.008795817
1,30,0.984,-0.012,-0.121,0.991484241
1,30,1.074,-0.008,-0.152,1.084732225
1,30,0.996,0.004,-0.113,1.002397626
1,30,0.969,0.117,-0.152,0.987802612
1,30,0.984,-0.031,-0.137,0.993974849
1,30,0.98,-0.063,-0.113,0.988502908
1,30,0.988,0,-0.137,0.997453257
1,30,0.996,-0.016,-0.105,1.001647143
1,30,1.012,-0.004,-0.129,1.02019655
1,30,1.039,-0.008,-0.168,1.052525059
1,30,1.016,-0.047,-0.133,1.025745582
1,30,0.977,-0.004,-0.117,0.983988821
1,30,0.988,0.031,-0.148,0.999504377
1,30,1.012,0.031,-0.102,1.017599627
1,30,0.969,0.016,-0.137,0.978767592
1,30,1.016,-0.035,-0.137,1.025792377
1,30,0.988,0.016,-0.129,0.996514425
1,30,1.004,0.113,-0.172,1.024875114
1,30,0.973,0.039,-0.125,0.981771358
1,30,0.961,0.008,-0.145,0.97191049
1,30,0.988,0,-0.137,0.997453257
1,30,0.984,0.066,-0.137,0.995681174
1,30,1.004,0.02,-0.121,1.011462802
1,30,0.973,0.109,-0.109,0.985135016
1,30,1.016,0.059,-0.102,1.022810344
1,30,1,-0.055,-0.148,1.012387772
1,30,1.004,0.09,-0.129,1.016246525
1,30,0.988,-0.074,-0.125,0.99862155
1,30,1.016,0.027,-0.148,1.027077894
1,30,0.988,-0.055,-0.125,0.997393603
1,30,0.977,-0.012,-0.125,0.985037055
1,30,1.004,0.031,-0.125,1.012226259
1,30,1.004,0,-0.117,1.010794242
1,30,1,0.023,-0.137,1.009602892
1,30,1.016,-0.023,-0.133,1.024926339
1,30,1.016,0.02,-0.113,1.022460268
1,30,0.969,0.094,-0.152,0.985343087
1,30,0.988,-0.016,-0.117,0.99503216
1,30,0.977,-0.008,-0.133,0.98604361
1,30,0.969,0.105,-0.129,0.983171908
1,30,0.988,-0.004,-0.094,0.992469647
1,30,0.992,-0.09,-0.141,1.006004473
1,30,1,0.004,-0.137,1.0093488
1,30,0.992,-0.043,-0.117,0.99980098
1,30,1.02,-0.027,-0.141,1.030053397
1,30,0.973,-0.043,-0.137,0.983538001
1,30,1.008,0.055,-0.113,1.015804115
1,30,1.004,-0.012,-0.129,1.012324553
1,30,0.992,-0.008,-0.117,0.998907904
1,30,1.023,-0.023,-0.129,1.031357843
1,30,1,-0.02,-0.102,1.005387487
1,30,0.98,0.094,-0.152,0.996162637
1,30,1.012,0.035,-0.141,1.022374687
1,30,1,0,-0.133,1.00880573
1,30,1.016,0.063,-0.133,1.026603137
1,30,0.996,0.07,-0.129,1.00675568
1,30,1.004,-0.012,-0.105,1.009546928
1,30,0.984,-0.016,-0.121,0.99154072
1,30,1,0.082,-0.152,1.014804415
1,30,1.012,-0.055,-0.129,1.021670201
1,30,0.996,0.02,-0.133,1.0050398
1,30,0.961,0.004,-0.145,0.971885796
1,30,1.008,0.027,-0.105,1.013813592
1,30,0.984,0.113,-0.141,1.000452897
1,30,0.977,0.031,-0.102,0.982799064
1,30,0.953,0.066,-0.129,0.963953318
1,30,1.004,0.008,-0.086,1.007708291
1,30,1.004,0.02,-0.133,1.01296841
1,30,1.023,-0.066,-0.141,1.034778237
1,30,0.988,-0.051,-0.129,0.997690333
1,30,1.012,0.047,-0.125,1.020773236
1,30,1.016,-0.039,-0.125,1.024403241
1,30,0.98,-0.09,-0.109,0.990141909
1,30,0.973,0.016,-0.129,0.981644539
1,30,0.98,-0.09,-0.105,0.989709553
1,30,1,-0.082,-0.129,1.011615045
1,30,1.004,0.082,-0.137,1.016616447
1,30,1.016,0.012,-0.125,1.023730922
1,30,1.004,0.113,-0.129,1.018541114
1,30,1,-0.008,-0.121,1.007325667
1,30,1.008,0,-0.102,1.013147571
1,30,0.977,-0.043,-0.125,0.985902125
1,30,0.984,-0.035,-0.09,0.988726959
1,30,1,-0.008,-0.113,1.006396045
1,30,0.98,0.109,-0.145,0.99664738
1,30,1.039,0.008,-0.113,1.045157404
1,30,1.004,-0.012,-0.129,1.012324553
1,30,0.965,-0.035,-0.129,0.974213016
1,30,1.008,0.039,-0.105,1.014204121
1,30,0.957,-0.031,-0.133,0.966694885
1,30,0.953,-0.086,-0.109,0.963060746
1,30,1.023,0.016,-0.121,1.030255308
1,30,0.957,0.016,-0.137,0.966888825
1,30,1.027,0.023,-0.109,1.033024201
1,30,1.012,0.074,-0.117,1.021424985
1,30,1,-0.047,-0.133,1.009899995
1,30,1.004,-0.09,-0.105,1.01347965
1,30,0.984,0.059,-0.121,0.993165646
1,30,0.973,-0.055,-0.117,0.981551323
1,30,0.984,-0.063,-0.109,0.992021169
1,30,1.008,0.094,-0.145,1.022704747
1,30,1.027,-0.016,-0.125,1.034702856
1,30,1,-0.059,-0.129,1.010010891
1,30,0.977,0.109,-0.137,0.992561837
1,30,1.008,0.008,-0.109,1.013907787
1,30,0.98,0.074,-0.133,0.991748456
1,30,1,0.035,-0.117,1.007429402
1,30,0.984,0,-0.117,0.99093138
1,30,0.977,-0.047,-0.141,0.988240355
1,30,0.969,-0.027,-0.121,0.976898664
1,30,1.02,0.012,-0.133,1.028704525
1,30,1.008,-0.063,-0.141,1.019761737
1,30,0.996,-0.082,-0.125,1.007156889
1,30,0.988,0.016,-0.129,0.996514425
1,30,0.973,-0.07,-0.141,0.985652068
1,30,0.961,-0.063,-0.113,0.969669531
1,30,1.016,0.051,-0.137,1.026462859
1,30,0.996,-0.035,-0.133,1.005450148
1,30,0.988,-0.074,-0.125,0.99862155
1,30,0.988,0.07,-0.133,0.999366299
1,30,1,-0.039,-0.117,1.0075763
1,30,0.98,-0.074,-0.121,0.990210584
1,30,0.973,0.051,-0.117,0.981335315
1,30,0.988,0.004,-0.125,0.995884029
1,30,0.98,0.117,-0.137,0.996422601
1,30,1.02,0,-0.109,1.025807487
1,30,1.016,-0.051,-0.133,1.025936645
1,30,1.008,-0.035,-0.145,1.018976938
1,30,1.027,0.012,-0.125,1.034648733
1,30,0.992,-0.035,-0.125,1.000456896
1,30,0.953,-0.066,-0.129,0.963953318
1,30,1.016,0,-0.117,1.022714525
1,30,1.016,-0.008,-0.133,1.024699468
1,30,1,-0.02,-0.133,1.009003964
1,30,1.031,0.039,-0.109,1.037479156
1,30,1.008,0.012,-0.133,1.016807258
1,30,1.016,0.047,-0.125,1.024738991
1,30,1.027,0.012,-0.152,1.038256712
1,30,0.961,-0.043,-0.121,0.969541644
1,30,0.984,0.023,-0.098,0.989135481
1,30,0.938,0.016,-0.141,0.948673284
1,30,1.035,0.004,-0.121,1.04205662
1,30,1.027,0.102,-0.133,1.040587334
1,30,1.02,-0.016,-0.125,1.027755321
1,30,1.008,-0.051,-0.121,1.016516601
1,30,0.992,0.047,-0.137,1.00251783
1,30,1.027,0.012,-0.137,1.036166975
1,30,0.961,0.078,-0.133,0.973290296
1,30,1.016,0.043,-0.121,1.024083004
1,30,0.953,0.051,-0.129,0.963042574
1,30,1.008,-0.031,-0.121,1.015709604
1,30,0.961,0,-0.105,0.966719194
1,30,0.984,0.07,-0.133,0.995411975
1,30,0.988,-0.004,-0.102,0.993259281
1,30,0.957,0.117,-0.176,0.980058162
1,30,1.016,-0.035,-0.125,1.024258756
1,30,0.996,0.035,-0.113,1.003000499
1,30,0.98,-0.035,-0.141,0.990709847
1,30,1,-0.016,-0.113,1.006491431
1,30,0.98,-0.023,-0.098,0.985156333
1,30,1.008,0.109,-0.125,1.02155274
1,30,1.02,-0.035,-0.113,1.026836891
1,30,0.957,0.055,-0.148,0.969937111
1,30,1.039,-0.07,-0.133,1.049814269
1,30,1.027,0,-0.129,1.035070046
1,30,0.969,0.023,-0.133,0.978355252
1,30,1.016,0.012,-0.125,1.023730922
1,30,1.012,-0.051,-0.105,1.018709969
1,30,0.988,0.113,-0.137,1.003833652
1,30,0.992,0.047,-0.109,0.999076574
1,30,0.992,0.066,-0.172,1.008961843
1,30,0.988,0.027,-0.125,0.996241938
1,30,1.008,0.074,-0.145,1.021060723
1,30,0.992,0.016,-0.141,1.002098299
1,30,0.984,0.066,-0.125,0.994101101
1,30,1.004,0.047,-0.121,1.012356657
1,30,1,-0.039,-0.121,1.00804861
1,30,0.992,0.004,-0.117,0.998883877
1,30,0.992,-0.074,-0.133,1.003607991
1,30,1,-0.047,-0.125,1.008877594
1,30,0.977,-0.07,-0.164,0.993138963
1,30,1.023,0.031,-0.133,1.032075094
1,30,1.004,-0.031,-0.133,1.013245281
1,30,0.973,0.02,-0.133,0.982251495
1,30,0.988,-0.063,-0.117,0.996896183
1,30,1.02,0.008,-0.109,1.025838681
1,30,1.023,-0.008,-0.141,1.03270228
1,30,1.004,-0.063,-0.105,1.011439568
1,30,1.02,0.012,-0.137,1.029229323
1,30,1.008,0.031,-0.145,1.018847388
1,30,0.996,0.043,-0.145,1.00741749
1,30,0.992,0.027,-0.121,0.99971696
1,30,0.984,-0.063,-0.117,0.992932022
1,30,0.961,0.023,-0.113,0.967894106
1,30,0.996,-0.043,-0.113,1.003311517
1,30,1.004,-0.074,-0.125,1.01445404
1,30,0.965,-0.035,-0.145,0.976460445
1,30,1.027,0.016,-0.148,1.037732625
1,30,0.969,-0.07,-0.133,0.980586559
1,30,0.953,0.047,-0.129,0.962839031
1,30,1,-0.027,-0.102,1.005551093
1,30,0.984,-0.023,-0.113,0.990734071
1,30,0.988,-0.059,-0.145,1.000324947
1,30,1.027,0.02,-0.113,1.033391504
1,30,0.977,-0.055,-0.137,0.988090583
1,30,0.984,-0.008,-0.16,0.996955365
1,30,1.016,-0.031,-0.113,1.02273457
1,30,0.992,0.031,-0.125,1.000324947
1,30,0.957,-0.035,-0.129,0.966289294
1,30,1.004,0.063,-0.113,1.012301339
1,30,0.98,0.035,-0.16,0.993591969
1,30,1.02,0.039,-0.113,1.026981012
1,30,1.012,0.043,-0.137,1.022135999
1,30,1.023,-0.023,-0.148,1.033906185
1,30,0.977,-0.074,-0.125,0.987739844
1,30,0.98,0.113,-0.137,0.995960843
1,30,0.984,-0.035,-0.125,0.992525063
1,30,1.012,-0.059,-0.121,1.020914296
1,30,0.988,0.027,-0.156,1.000604317
1,30,1.016,-0.023,-0.121,1.023438323
1,30,1,-0.086,-0.125,1.011445006
1,30,0.992,0.082,-0.16,1.008160701
1,30,0.996,-0.047,-0.109,1.003048354
1,30,0.984,-0.004,-0.129,0.992427831
1,30,0.988,0.098,-0.129,1.001193787
1,30,1.004,0.043,-0.105,1.010391013
1,30,0.984,0.051,-0.156,0.997593605
1,30,1.027,0.02,-0.121,1.034296863
1,30,1.02,-0.016,-0.133,1.028758961
1,30,1,-0.039,-0.16,1.013469782
1,30,1.023,-0.012,-0.113,1.02929199
1,30,0.988,-0.004,-0.113,0.994449094
1,30,0.965,0.102,-0.125,0.978393581
1,30,1.012,0.063,-0.102,1.019076543
1,30,1,-0.027,-0.148,1.011253183
1,30,1.016,-0.031,-0.137,1.025663688
1,30,1.023,0.02,-0.125,1.0308026
1,30,1.008,0.051,-0.145,1.019651901
1,30,1.012,0.004,-0.125,1.019698485
1,30,0.996,0.125,-0.133,1.012585799
1,30,1.004,-0.023,-0.121,1.011526569
1,30,0.996,0.035,-0.105,1.00213073
1,30,0.973,-0.043,-0.125,0.981938389
1,30,1.008,-0.02,-0.125,1.015917812
1,30,1.008,-0.066,-0.117,1.016911501
1,30,0.992,0.102,-0.152,1.008747739
1,30,1.02,-0.023,-0.113,1.02649793
1,30,0.984,0.008,-0.109,0.990051009
1,30,0.977,-0.023,-0.137,0.986826733
1,30,1.004,0.031,-0.102,1.009643997
1,30,0.965,-0.07,-0.133,0.976634015
1,30,1.004,-0.02,-0.141,1.014049802
1,30,1.027,0.004,-0.129,1.035077775
1,30,0.957,-0.004,-0.141,0.967339651
1,30,0.988,-0.043,-0.137,0.998379687
1,30,1.016,0.07,-0.113,1.02465848
1,30,0.965,0.078,-0.121,0.975679251
1,30,1.004,0.051,-0.094,1.009679652
1,30,0.996,0.012,-0.141,1.006002485
1,30,0.977,-0.059,-0.129,0.987244144
